,script_id,imdb_id,title,year,gross,lines_data,female,male,movie,total,female_per,male_per
383,7623,tt1336617,Cyrus,2010,8.0,14543656456457454254674674525534434533145704433475555433274037454543443651510656752,2547,4186,,6733,0.3782860537650379,0.6217139462349621
384,8234,tt1528854,Daddy's Home,2015,147.0,4367757675444577754755656767443757662666755544647765746743567767735774777775777755426757355442655654777645547462577776661,1790,7413,,9203,0.19450179289362166,0.8054982071063783
385,4065,tt0790636,Dallas Buyers Club,2013,29.0,77777763657753546777456777367777733545037777673477647777755667764545677377777747745646474566771,1138,6225,,7363,0.15455656661686812,0.8454434333831319
386,2100,tt0099348,Dances with Wolves,1990,378.0,777777777777777577777776777764432646777764344633434344714567733677777777577777777757777777777777777777577777776777754523637777763444534343345615567643677777777577777777757775,1498,14036,,15534,0.09643362945796317,0.9035663705420368
387,5396,tt1772288,Danny Collins,2015,5.0,7777775447777554764354377766333212266753334322534365564673577774677527577766265545534645457774,1952,6695,,8647,0.2257430322655256,0.7742569677344744
388,2101,tt0118929,Dark City,1998,26.0,7767777777777777777777747777777777777777577677777777777777777777477777777777777760,430,9546,,9976,0.04310344827586207,0.9568965517241379
389,2108,tt0069945,Dark Star,1974,,77777777777777777777777777777777777777777777777777777777777777777777777777777777777775,0,7116,,7116,0.0,1.0
390,2112,tt1279935,Date Night,2010,108.0,434365340057501644444443544342446575444556544635333446643766476654343434454437546574356734434435345422464443467566540,5690,9940,,15630,0.364043506078055,0.635956493921945
391,4078,tt0106673,Dave,1993,133.0,7776457777776677777777777777767377777554777777347776475367777777777777677532332534434445577765646777656577753677777552,1174,7227,,8401,0.13974526842042614,0.8602547315795739
392,844,tt0088993,Day of the Dead,1985,,74444365357777775534454234355677602654656777775567737545324,1048,5039,,6087,0.1721701987842944,0.8278298012157056
393,4087,tt0433362,Daybreakers,2009,34.0,77777454777776247677566344777743336436654326677776777,891,3898,,4789,0.18605136771768638,0.8139486322823136
394,848,tt0077405,Days of Heaven,1978,,7545654645743446753552434342443453556456635653456675434524334337775334372335242344537654337544410,4195,9465,,13660,0.3071010248901903,0.6928989751098097
395,7383,tt0099371,Days of Thunder,1990,170.0,777777777777767767777777777643234556467663224767777776574,807,6443,,7250,0.11131034482758621,0.8886896551724138
396,8809,tt0106677,Dazed and Confused,1993,16.0,767757702377747643731647657105776773777477677664014477777777537764564777732457436247713157500677450,2518,7496,,10014,0.2514479728380268,0.7485520271619732
397,7549,tt0101669,Dead Again,1991,78.0,752574067677630303275776277534334376777777612673,1402,4126,,5528,0.2536179450072359,0.7463820549927641
398,2126,tt0097165,Dead Poets Society,1989,210.0,457477777777777777633677777777777777777777777777777777777777777777777774447777772555774643566777777777777637777443457673477777776777775656577777777777777434777777777777777777777777777777777777777777777777763467777753637764634576777777777777547776434467654,1036,22390,,23426,0.044224366088960985,0.955775633911039
399,7215,tt0094964,Dead Ringers,1988,19.0,777733606355444446000021357720002024245676716532077300,2906,3165,,6071,0.47866908252347223,0.5213309174765277
400,5397,tt2235108,Dear White People,2014,4.0,32434203354415377777443354324343344476734677723463466633355775444635754327667633464444343465766777775664365774635775532453372,4131,7000,,11131,0.3711256850238074,0.6288743149761926
401,2130,tt1321509,Death at a Funeral,2010,47.0,77542677643573353557776554745777752457665634644576575545443465475226677767763377777667455677777437777774667775374367777634777734367745777434536737662,3745,14995,,18740,0.19983991462113126,0.8001600853788687
402,7342,tt0104070,Death Becomes Her,1992,122.0,221034112131,1491,763,,2254,0.6614906832298136,0.3385093167701863
403,850,tt0266452,Death to Smoochy,2002,12.0,7434344367733577746766776777534364766774434477763654432577766777776444477524355567476777436342,1810,7375,,9185,0.1970604246053348,0.8029395753946652
404,7870,tt0101694,Deceived,1991,59.0,452434555564431222000001200435020351,3618,2413,,6031,0.5999005140109435,0.40009948598905654
405,851,tt0800240,Deception,2008,5.0,777777777777777777777777753577677777776777777534713376334277764774377772,972,7565,,8537,0.11385732692983484,0.8861426730701651
406,6709,tt0118954,Deconstructing Harry,1997,20.0,67626546726540315765,663,2030,,2693,0.2461938358707761,0.753806164129224
407,852,tt0104073,Deep Cover,1992,34.0,77777777777755667754377777777777567777653677777777775357777777777767666652657777777343457777627445777777664,809,7058,,7867,0.10283462565145544,0.8971653743485446
408,2139,tt0118956,Deep Rising,1998,20.0,77777455777667777777667577677735777344666775666634236377774567775446555466567464671,667,4454,,5121,0.13024799843780513,0.8697520015621949
409,8274,tt0101698,Defending Your Life,1991,33.0,7777775764726777777777775434554355466756424423676555577774654645544456452234424464764554747446545534325347775352554556764,3837,9822,,13659,0.2809136832857457,0.7190863167142544
410,855,tt1034303,Defiance,2008,34.0,7777777777777777777777777577777777777777477747777744744347777777746777757301457773635777777777775347102752467634777777756577767675,1521,9428,,10949,0.1389167960544342,0.8610832039455658
411,7386,tt0453467,Deja Vu,2006,85.0,47777754627777667557456645547746777767766766777676777666777777777775644243423534534544556531451,2518,12619,,15137,0.1663473607716192,0.8336526392283808
412,7325,tt2377322,Deliver Us from Evil,2014,32.0,77656754744467676577777733677777777763353467765767777777435777627777777777777767777777777774,749,5986,,6735,0.11121009651076466,0.8887899034892354
413,4101,tt0068473,Deliverance,1972,,77677776777777777777777777777777777777777767777777774,194,6738,,6932,0.02798615118291979,0.9720138488170802
414,8282,tt2387559,Delivery Man,2013,32.0,7777647777755677777644213377754444777777666753777777735777777745,778,6323,,7101,0.10956203351640614,0.8904379664835939
415,7880,tt0106697,Demolition Man,1993,122.0,7442355542776743225475766164100477357255445477723760,1556,5170,,6726,0.2313410645257211,0.7686589354742789
416,4105,tt1323594,Despicable Me,2010,277.0,43777740267777335341157433444642654344445464314755564717635463753775366764464653,1368,3576,,4944,0.2766990291262136,0.7233009708737864
417,2148,tt1690953,Despicable Me 2,2013,393.0,343346275564546771243424365553454435755433326564477551033222773436567537643504754330,2271,3907,,6178,0.367594690838459,0.6324053091615409
418,2150,tt0165710,Detroit Rock City,1999,7.0,657777436774324777477777776667767777666676655443777777777763577777777747777734476745775543756543646777657777436774324777477777776667767777666676655443777777777763577777777747777734476745775543756543646777,4132,18426,,22558,0.1831722670449508,0.8168277329550492
419,2152,tt0112857,Devil in a Blue Dress,1995,32.0,77777777777447767664333375755777777777777322434321347777777775467777777777777777777777777777777434423257777777647777577777777777777776277766653423657557777777777773333343213377777777764577777777777777777777777777777775344331567777777377775777774,2660,18466,,21126,0.12591119946984758,0.8740888005301524
420,8513,tt0116095,Diabolique,1996,33.0,12423574300120353410210210000000001010031024200,4634,1586,,6220,0.745016077170418,0.254983922829582
421,2154,tt0095016,Die Hard,1988,172.0,651167777777543337777777776445777666777777646777777773777777777677777775777777776667677575205777777755333677777777743577775677777773677777777467777777767777777577777777675776754,1200,14952,,16152,0.07429420505200594,0.9257057949479941
422,2156,tt0099423,Die Hard 2,1990,242.0,753366563477767647467777777645777777367767775577777777777467447777776765676761,1438,8908,,10346,0.13899091436303884,0.8610090856369611
423,7818,tt0112864,Die Hard: With a Vengeance,1995,200.0,7775777777777777777777777777777777777777777777777777777777773,0,6627,,6627,0.0,1.0
424,2158,tt0083833,Diner,1982,41.0,7774367777777777777777777563345664657777746743357777556362266656377777456742,1370,7690,,9060,0.15121412803532008,0.8487858719646799
425,4115,tt0427152,Dinner for Schmucks,2010,80.0,7777774254451777777733357767775577777777777777764434543367777777777777774663644564545776655677777677767776766441,1386,7341,,8727,0.15881746304572017,0.8411825369542798
426,863,tt0486822,Disturbia,2007,101.0,767712343675677774436467777443544434323244567775545557534435443434465776775754347777777447777773534541,1937,4410,,6347,0.3051835512840712,0.6948164487159287
427,861,tt0097216,Do the Right Thing,1989,60.0,46756777536447777777302167777777776777777776735777777777346757444445777742344336534444677777777777765335777772,1070,4850,,5920,0.18074324324324326,0.8192567567567568
428,864,tt0072890,Dog Day Afternoon,1975,,7677777667777774577666535777777777647753777777777677777777733457777777775667777777777777777767745776777666665,1292,8396,,9688,0.1333608587943848,0.8666391412056152
429,2172,tt0120655,Dogma,1999,52.0,577777740100045644443434332437643434346777776455557455554554277677777322221021132126422433365371677634455354434567777754555546657655644453644744364642535645345577777740100045644443434332437643434346777776455557455554554277677777322221021132126422433365371,10480,22322,,32802,0.31949271385891104,0.6805072861410889
430,7050,tt0109642,Dolores Claiborne,1995,48.0,2362110000043310210111300324000110210410000231345333565344552110,5794,2380,,8174,0.7088328847565452,0.29116711524345484
431,4121,tt0421054,Domino,2005,13.0,34410010531400000463437433323556232212663002021022777742212532631115535557644512332264263036737301,5945,4437,,10382,0.5726256983240223,0.4273743016759777
432,866,tt0119008,Donnie Brasco,1997,79.0,7777777743477777777773277777777777775343457777777777777633034423457777777777547777777777777764434457777777777777777777777774446577742677777777771,1720,11744,,13464,0.12774806892453952,0.8722519310754605
433,2177,tt0246578,Donnie Darko,2001,1.0,321574345566747535454573777534546565431337755477765743256765225766641,2982,3877,,6859,0.4347572532439131,0.5652427467560869
434,8826,tt0419706,Doom,2005,38.0,6777777777346425745657747577777545772156744734476634646765433557763,1824,4906,,6730,0.27102526002971766,0.7289747399702823
435,7696,tt0483607,Doomsday,2008,13.0,74555577546775553535246343431223446610023577422455744477565376534455352,3610,7546,,11156,0.32359268555037646,0.6764073144496235
436,8056,tt3850214,Dope,2015,18.0,566577767565654776754344657677567656623236677677777715456764677634766767777740,1347,6844,,8191,0.16444878525210596,0.8355512147478941
437,869,tt0036775,Double Indemnity,1944,,7634353444345777777743443434343434343444434424550364533442344353467744676132775577777753445757777744444336777777753435377534344577777775,3563,9783,,13346,0.2669713771916679,0.733028622808332
438,8827,tt0918927,Doubt,2008,40.0,7776767572221100000003000773210016200025432122333433323333323320067533444334220002502000000000000243343343434343424000000,5119,2812,,7931,0.6454419367040726,0.3545580632959274
439,8220,tt0090966,Down and Out in Beverly Hills,1986,145.0,566344576376577767757767777765774677777777777776767777777756643563536675,591,5719,,6310,0.0936608557844691,0.9063391442155309
440,8239,tt0033553,Dr. Jekyll and Mr. Hyde,1941,,66474567776676576345467752353443343646762545574620251220000076332464674335037446777753435772,2452,4655,,7107,0.34501196003939777,0.6549880399606022
441,6105,tt0103874,Dracula,1992,172.0,20467777505743657366124376575447777354,2584,6345,,8929,0.28939410908276403,0.710605890917236
442,6106,tt0219653,Dracula 2000,2000,53.0,1366555456336521034355151577557722565445,1326,2404,,3730,0.3554959785522788,0.6445040214477212
443,6266,tt0829150,Dracula Untold,2014,59.0,74677557777777777443677777774777773343457665766776377775444477774677775746777777577777777777777,676,5389,,6065,0.11145919208573785,0.8885408079142622
444,2182,tt1127180,Drag Me to Hell,2009,48.0,00011435454402101031445654434304634412013220014001111121220004200334321232434453132134100023445444112001304456544434036434220132200140011111113200033003252311424334541231242,17236,7852,,25088,0.6870216836734694,0.3129783163265306
445,868,tt0082288,Dragonslayer,1981,18.0,77776445757677765557761457544465467677634444773357436377535573333675775533,1467,4697,,6164,0.23799480856586633,0.7620051914341337
446,6552,tt0285531,Dreamcatcher,2003,48.0,74777777777777777777776374,123,4341,,4464,0.027553763440860215,0.9724462365591398
447,6420,tt1343727,Dredd,2012,14.0,4612432446654274454467657330553545364455764752767466676663321,1838,3298,,5136,0.35786604361370716,0.6421339563862928
448,2184,tt0780504,Drive,2011,38.0,7777774710264343445777771677663350777774107777777777777740,832,4443,,5275,0.15772511848341234,0.8422748815165877
449,2187,tt1502404,Drive Angry,2011,11.0,7501343044254614373234777515333673445755543646777447556335365674451,1472,2692,,4164,0.35350624399615754,0.6464937560038425
